./enum.c 67.57 5026920 23 14 0 0 0 0 0 0 0 0 0 0 0.29 0 0.36 0 0.14 0.21 0
./fold-const-declref.c 173.38 5028140 16 8 0 0 0 0 0 0 0 0 0 0 0.25 0 0.38 0 0.12 0.25 0
./funccall.c 160.50 5026971 10 7 0 0 0 0 0 0 0 0 0 0 0.29 0 0.43 0 0.29 0 0
./indirect-goto.c 84.58 5026973 19 13 0 0 0 0 0 0 0 0 0 0 0.31 0 0.38 0 0.15 0.15 0
./main-norecurse.cpp 809.80 5033464 10 7 0 0 0 0 0 0 0 0 0 0 0.29 0 0.43 0 0.29 0 0
./mangle-mingw.cpp 83.78 5040112 176 83 0 0 0 0 0 0 0 0 0 0.02 0.22 0 0.34 0 0.1 0.28 0.05
./microsoft-abi-try-throw.cpp 3,973.00 5065096 10 7 0 0 0 0 0 0 0 0 0 0 0.29 0 0.43 0 0.29 0 0
./ms_struct-bitfield-init.c 203.40 5027400 10 6 0 0 0 0 0 0 0 0 0 0 0.33 0 0.5 0 0.17 0 0
./multi-dim-operator-new.cpp 73.18 5028586 44 26 0 0 0 0 0 0 0 0 0 0 0.31 0 0.46 0 0.08 0.15 0
./no-ident-version.c 11.08 5027559 198 89 0 0 0 0 0 0 0 0 0 0 0.02 0 0.26 0 0.02 0.7 0
./no-junk-ftrunc.c 85.94 5026827 17 13 0 0 0 0 0 0 0 0 0 0 0.31 0 0.38 0 0.15 0.15 0
./noduplicate-cxx11-test.cpp 48.15 5026618 26 14 0 0 0 0 0 0 0 0 0 0 0.29 0 0.36 0 0.07 0.29 0
./noexceptionsfpmath.c 22.60 5027829 109 59 0 0 0 0 0 0 0 0 0 0 0.24 0 0.42 0 0.12 0.14 0.08
./nousejumptable.c 76.50 5028120 36 31 0 0 0 0 0 0 0 0 0 0.19 0.06 0 0.35 0 0.06 0.32 0
./pr18635.cpp 962.93 5039810 15 9 0 0 0 0 0 0 0 0 0 0.22 0.22 0 0.33 0 0.11 0.11 0
./predefined-expr-sizeof.cpp 131.42 5028520 24 14 0 0 0 0 0 0 0 0 0 0 0.29 0 0.36 0 0.14 0.21 0
./ptr-to-member-function.cpp 82.11 5028240 35 22 0 0 0 0 0 0 0 0 0 0 0.18 0 0.41 0 0.14 0.14 0.14
./regcall.cpp 26.11 5037534 466 281 0 0 0 0 0 0 0 0 0 0 0.01 0 0.35 0 0 0.64 0
./sanitize-dtor-fn-attribute.cpp 33.07 5029368 121 55 0 0 0 0 0 0 0 0 0 0 0.2 0 0.4 0 0.04 0.31 0.05
./split-debug-filename.c 97.70 5027320 20 13 0 0 0 0 0 0 0 0 0 0 0.31 0 0.38 0 0.08 0.23 0
./split-debug-single-file.c 48.43 5026722 28 17 0 0 0 0 0 0 0 0 0 0 0.18 0 0.35 0 0.18 0.18 0.12
